Date,Environment,Frequency(MHz),Cell ID,Group ID,Sector ID,Frequency Error(Hz),RSRP(dBm),Ch Power(dBm),OBW(Hz)
12/09/1965 15:40 น.,431.2120.1.csv,2120,122,40,2,7286.269531,-64,-51,6196444
12/09/1965 15:40 น.,431.2135.1.csv,2135,132,44,0,6367.921875,-78,-51,6192880
12/09/1965 15:43 น.,431.2145.1.csv,2145,409,136,1,7117.975586,-75,-60,6166290
12/09/1965 15:37 น.,431.773.1.csv,773,74,24,2,2260.789551,-93,-68,6005375
12/09/1965 15:38 น.,431.945.1.csv,945,41,13,2,5340.76416,-77,-64,6170025
12/09/1965 15:38 น.,431.955.1.csv,955,167,55,2,3916.561279,-78,-52,6189687
12/09/1965 15:33 น.,432.1812.1.csv,1812.5,132,44,0,5765.949707,-79,-60,6207195
12/09/1965 15:33 น.,432.1830.1.csv,1830,409,136,1,6802.571777,-66,-49,6209055
12/09/1965 15:34 น.,432.2120.1.csv,2120,122,40,2,6447.07959,-79,-65,6147214
12/09/1965 15:35 น.,432.2145.1.csv,2145,409,136,1,6490.05957,-69,-50,6159225
12/09/1965 15:36 น.,432.2165.1.csv,2165,6,2,0,6979.503906,-68,-50,6208216
12/09/1965 15:31 น.,432.773.1.csv,773,408,136,0,2521.686279,-95,-66,6211286
12/09/1965 15:32 น.,432.945.1.csv,945,41,13,2,4331.631348,-79,-61,6211273
12/09/1965 15:33 น.,432.955.1.csv,955,167,55,2,3031.8479,-77,-51,6212591
12/09/1965 15:27 น.,433.1812.1.csv,1812.5,132,44,0,5764.986328,-78,-56,6182123
12/09/1965 15:27 น.,433.1830.1.csv,1830,6,2,0,5661.958984,-74,-53,6219820
12/09/1965 15:28 น.,433.2120.1.csv,2120,122,40,2,6055.96875,-82,-64,6205838
12/09/1965 15:29 น.,433.2135.1.csv,2135,132,44,0,5922.783203,-86,-60,6166376
12/09/1965 15:30 น.,433.2145.1.csv,2145,6,2,0,6014.047852,-79,-62,6188465
12/09/1965 15:30 น.,433.2165.1.csv,2165,6,2,0,7248.496582,-83,-67,6206196
12/09/1965 15:25 น.,433.773.1.csv,773,74,24,2,2293.317383,-98,-72,6230370
12/09/1965 15:26 น.,433.955.1.csv,955,167,55,2,2769.7854,-67,-45,6192361
12/09/1965 16:31 น.,443.1812.1.csv,1812.5,333,111,0,6390.28125,-83,-62,6175700
12/09/1965 16:31 น.,443.1830.1.csv,1830,330,110,0,6008.90625,-79,-58,6156036
12/09/1965 16:32 น.,443.2120.1.csv,2120,117,39,0,6121.874023,-76,-59,6162058
12/09/1965 16:33 น.,443.2145.1.csv,2145,252,84,0,6671.193848,-88,-67,6215221
12/09/1965 16:34 น.,443.2165.1.csv,2165,330,110,0,7456.791016,-82,-63,6166049
12/09/1965 16:29 น.,443.773.1.csv,773,411,137,0,3324.12915,-84,-61,6210416
12/09/1965 16:30 น.,443.955.1.csv,955,382,127,1,2822.083008,-75,-49,6210997
12/09/1965 16:38 น.,444.1812.1.csv,1812.5,334,111,1,6755.388184,-82,-56,5601244
12/09/1965 16:39 น.,444.1830.1.csv,1830,252,84,0,6342.553711,-82,-64,6192865
12/09/1965 16:40 น.,444.2120.1.csv,2120,117,39,0,7191.322754,-78,-63,6182029
12/09/1965 16:41 น.,444.2145.1.csv,2145,330,110,0,7330.881836,-89,-65,6181290
12/09/1965 16:41 น.,444.2165.1.csv,2165,330,110,0,7358.803223,-87,-66,6150053
12/09/1965 16:36 น.,444.773.1.csv,773,42,14,0,2725.515869,-97,-68,6203045
12/09/1965 16:37 น.,444.955.1.csv,955,134,44,2,2521.359863,-75,-60,6139455
12/09/1965 16:46 น.,445.1812.1.csv,1812.5,333,111,0,7117.69043,-85,-61,6204513
12/09/1965 16:46 น.,445.1830.1.csv,1830,330,110,0,5823.804688,-82,-63,6193788
12/09/1965 16:47 น.,445.2120.1.csv,2120,117,39,0,6615.66748,-78,-62,6174060
12/09/1965 16:48 น.,445.2135.1.csv,2135,127,42,1,5951.609863,-85,-68,6174845
12/09/1965 16:49 น.,445.2145.1.csv,2145,330,110,0,6527.837891,-88,-64,6194341
12/09/1965 16:49 น.,445.2165.1.csv,2165,330,110,0,6567.013672,-94,-70,6183211
12/09/1965 16:43 น.,445.773.1.csv,773,411,137,0,2195.147217,-83,-60,6164929
12/09/1965 16:45 น.,445.955.1.csv,955,134,44,2,5033.538086,-77,-58,6179294
12/09/1965 16:53 น.,446.1812.1.csv,1812.5,152,50,2,5877.495605,-89,-75,6185243
12/09/1965 16:56 น.,446.2120.1.csv,2120,119,39,2,6866.675293,-85,-66,6162872
12/09/1965 16:56 น.,446.2145.1.csv,2145,330,110,0,6598.316406,-92,-70,6193883
12/09/1965 16:57 น.,446.2165.1.csv,2165,330,110,0,6988.262695,-92,-67,6166324
12/09/1965 16:50 น.,446.773.1.csv,773,188,62,2,2491.796143,-83,-54,6155241
12/09/1965 16:51 น.,446.945.1.csv,945,254,84,2,2671.725098,-87,-61,5904062
12/09/1965 16:52 น.,446.955.1.csv,955,134,44,2,5277.146973,-80,-61,6208350
12/09/1965 17:01 น.,447.1812.1.csv,1812.5,127,42,1,5715.637207,-91,-73,6183137
12/09/1965 17:03 น.,447.1830.1.csv,1830,252,84,0,5884.303711,-83,-64,6163255
12/09/1965 17:04 น.,447.2120.1.csv,2120,117,39,0,6941.197266,-84,-66,6190640
12/09/1965 17:07 น.,447.2145.1.csv,2145,351,117,0,5942.593262,-89,-68,6176514
12/09/1965 17:07 น.,447.2165.1.csv,2165,252,84,0,6771.01416,-91,-69,6195871
12/09/1965 16:58 น.,447.773.1.csv,773,188,62,2,2755.031006,-94,-69,6186893
12/09/1965 16:59 น.,447.945.1.csv,945,254,84,2,4143.045898,-75,-53,6208339
12/09/1965 16:59 น.,447.955.1.csv,955,134,44,2,3031.971924,-76,-60,6213201
12/09/1965 17:10 น.,448.1812.1.csv,1812.5,127,42,1,5655.038086,-95,-72,6206637
12/09/1965 17:11 น.,448.2120.1.csv,2120,377,125,2,5902.275879,-85,-64,6191302
12/09/1965 17:13 น.,448.2145.1.csv,2145,252,84,0,6514.328125,-88,-69,6187151
12/09/1965 17:15 น.,448.2165.1.csv,2165,252,84,0,6598.902344,-88,-72,6182710
12/09/1965 17:09 น.,448.773.1.csv,773,42,14,0,2861.209717,-91,-67,6161099
12/09/1965 17:10 น.,448.945.1.csv,945,254,84,2,3581.529053,-78,-55,6171304
12/09/1965 17:10 น.,448.955.1.csv,955,134,44,2,3200.202881,-77,-61,6196437
12/09/1965 17:18 น.,449.1812.1.csv,1812.5,333,111,0,3771.25,-87,-74,6160984
12/09/1965 17:19 น.,449.1830.1.csv,1830,252,84,0,5906.324707,-86,-66,6221005
12/09/1965 17:20 น.,449.2120.1.csv,2120,119,39,2,6494.136719,-81,-66,6180834
12/09/1965 17:21 น.,449.2145.1.csv,2145,252,84,0,6141.077148,-91,-69,6170436
12/09/1965 17:15 น.,449.773.1.csv,773,188,62,2,2716.131592,-90,-65,6199333
12/09/1965 17:17 น.,449.945.1.csv,945,254,84,2,1913.414551,-75,-49,6158306
12/09/1965 16:24 น.,812.1812.1.csv,1812.5,152,50,2,5108.644531,-87,-73,6207429
12/09/1965 16:25 น.,812.1830.1.csv,1830,252,84,0,6282.061523,-78,-61,6156699
12/09/1965 16:26 น.,812.2120.1.csv,2120,117,39,0,7027.307129,-80,-63,6140990
12/09/1965 16:27 น.,812.2145.1.csv,2145,330,110,0,7410.333496,-80,-59,6156832
12/09/1965 16:27 น.,812.2165.1.csv,2165,330,110,0,7247.25,-80,-65,6202348
12/09/1965 16:19 น.,812.773.1.csv,773,411,137,0,2624.982666,-84,-64,6182007
12/09/1965 16:23 น.,812.955.1.csv,955,382,127,1,3607.148193,-75,-53,6199833
13/10/2565 15:41 น.,349.1812.1.csv,1812.5,118,39,1,5618.255859,-88,-61,6003386
13/10/2565 15:41 น.,349.1830.1.csv,1830,118,39,1,5618.255859,-88,-61,6003386
13/10/2565 15:42 น.,349.2120.1.csv,2120,285,95,0,5373.394043,-88,-73,6225532
13/10/2565 15:43 น.,349.2135.1.csv,2135,118,39,1,7187.976074,-91,-68,6078066
13/10/2565 15:43 น.,349.2145.1.csv,2145,254,84,2,6916.481445,-91,-73,6157848
13/10/2565 15:44 น.,349.2165.1.csv,2165,252,84,0,7021.317383,-102,-80,6202412
13/10/2565 15:40 น.,349.773.1.csv,773,188,62,2,2227.324219,-76,-55,6173812
13/10/2565 15:41 น.,349.945.1.csv,945,254,84,2,3939.39502,-83,-65,6180221
13/10/2565 15:41 น.,349.955.1.csv,955,67,22,1,4320.236816,-77,-51,6209295
13/10/2565 15:36 น.,351.1812.1.csv,1812.5,118,39,1,5029.411621,-90,-71,6141770
13/10/2565 15:37 น.,351.2120.1.csv,2120,285,95,0,6960.597168,-89,-69,6204019
13/10/2565 15:38 น.,351.2135.1.csv,2135,119,39,2,6195.875,-92,-65,6184939
13/10/2565 15:38 น.,351.2145.1.csv,2145,351,117,0,6309.702148,-96,-79,6195815
13/10/2565 15:39 น.,351.2165.1.csv,2165,254,84,2,6930.166016,-101,-79,6134555
13/10/2565 15:34 น.,351.773.1.csv,773,188,62,2,2144.352783,-82,-57,6145252
13/10/2565 15:35 น.,351.945.1.csv,945,254,84,2,1264.459839,-82,-70,6152607
13/10/2565 15:35 น.,351.955.1.csv,955,134,44,2,3856.440674,-92,-69,6143975
13/10/2565 15:16 น.,354.1812.1.csv,1812.5,335,111,2,4126.290527,-89,-71,6194724
13/10/2565 15:17 น.,354.1830.1.csv,1830,254,84,2,5101.178223,-73,-52,6203750
13/10/2565 15:18 น.,354.2120.1.csv,2120,285,95,0,6100.115723,-82,-63,6197848
13/10/2565 15:18 น.,354.2135.1.csv,2135,335,111,2,5181.82373,-85,-68,6152619
13/10/2565 15:18 น.,354.2145.1.csv,2145,254,84,2,6375.804688,-84,-56,6183941
13/10/2565 15:19 น.,354.2165.1.csv,2165,254,84,2,6307.986816,-85,-68,6187677
13/10/2565 15:15 น.,354.773.1.csv,773,188,62,2,2082.579102,-84,-62,6228521
13/10/2565 15:16 น.,354.945.1.csv,945,254,84,2,1082.606079,-71,-59,6191667
13/10/2565 15:16 น.,354.955.1.csv,955,67,22,1,2401.765137,-76,-62,6199416
13/10/2565 15:06 น.,357.1812.1.csv,1812.5,335,111,2,5028.549316,-76,-53,6139457
13/10/2565 15:06 น.,357.1830.1.csv,1830,351,117,0,4913.711914,-69,-52,6209321
13/10/2565 15:07 น.,357.2120.1.csv,2120,285,95,0,5920.276367,-78,-61,6173698
13/10/2565 15:08 น.,357.2135.1.csv,2135,335,111,2,6109.253418,-81,-62,6190180
13/10/2565 15:08 น.,357.2145.1.csv,2145,351,117,0,7083.343262,-76,-60,6214719
13/10/2565 15:05 น.,357.773.1.csv,773,188,62,2,1736.615479,-88,-64,6227532
13/10/2565 15:06 น.,357.955.1.csv,955,481,160,1,2052.820313,-69,-50,6212784
13/10/2565 15:01 น.,358.1812.1.csv,1812.5,335,111,2,4983.494629,-82,-63,6197109
13/10/2565 15:02 น.,358.1830.1.csv,1830,351,117,0,5464.805664,-76,-60,6210714
13/10/2565 15:03 น.,358.2120.1.csv,2120,375,125,0,6057.836426,-76,-57,6180094
13/10/2565 15:03 น.,358.2135.1.csv,2135,335,111,2,5533.784668,-76,-57,6187594
13/10/2565 15:03 น.,358.2145.1.csv,2145,351,117,0,6278.512207,-78,-63,6169946
13/10/2565 15:04 น.,358.2165.1.csv,2165,145,48,1,5819.833008,-89,-73,6210161
13/10/2565 15:00 น.,358.773.1.csv,773,188,62,2,1885.157837,-74,-47,6079345
13/10/2565 15:01 น.,358.955.1.csv,955,481,160,1,2297.228516,-69,-52,6172860
13/10/2565 14:56 น.,611.1812.1.csv,1812.5,118,39,1,4929.769531,-77,-52,5874930
13/10/2565 14:56 น.,611.1830.1.csv,1830,351,117,0,4786.899414,-74,-62,6188217
13/10/2565 14:57 น.,611.2120.1.csv,2120,285,95,0,5233.02002,-73,-54,6199145
13/10/2565 14:57 น.,611.2135.1.csv,2135,335,111,2,6226.279297,-81,-59,6218067
13/10/2565 14:59 น.,611.2165.1.csv,2165,254,84,2,5954.935059,-90,-60,5965293
13/10/2565 14:54 น.,611.773.1.csv,773,188,62,2,1893.359619,-67,-44,6181990
13/10/2565 14:55 น.,611.955.1.csv,955,481,160,1,2076.705078,-66,-43,6185720
13/10/2565 15:11 น.,612.1812.1.csv,1812.5,333,111,0,5127.853027,-74,-55,6201023
13/10/2565 15:12 น.,612.1830.1.csv,1830,351,117,0,4817.001465,-79,-61,6218960
13/10/2565 15:12 น.,612.2120.1.csv,2120,377,125,2,5598.347168,-69,-54,6176846
13/10/2565 15:13 น.,612.2135.1.csv,2135,335,111,2,5060.350586,-75,-57,6179707
13/10/2565 15:13 น.,612.2145.1.csv,2145,351,117,0,6942.705078,-79,-64,6185417
13/10/2565 15:14 น.,612.2165.1.csv,2165,145,48,1,6393.268555,-92,-75,6188502
13/10/2565 15:10 น.,612.773.1.csv,773,188,62,2,2070.735352,-78,-54,6219736
13/10/2565 15:11 น.,612.955.1.csv,955,481,160,1,2466.630859,-70,-49,6210895
13/10/2565 15:22 น.,613.1812.1.csv,1812.5,335,111,2,5353.545898,-97,-73,6139517
13/10/2565 15:22 น.,613.1830.1.csv,1830,351,117,0,6089.229492,-94,-73,6193671
13/10/2565 15:22 น.,613.2120.1.csv,2120,377,125,2,6493.799805,-88,-73,6205877
13/10/2565 15:23 น.,613.2135.1.csv,2135,335,111,2,6843.473633,-96,-77,6181237
13/10/2565 15:23 น.,613.2145.1.csv,2145,351,117,0,6114.941895,-94,-79,6215903
13/10/2565 15:20 น.,613.773.1.csv,773,188,62,2,1838.633423,-99,-77,6157696
13/10/2565 15:21 น.,613.955.1.csv,955,481,160,1,3383.598389,-79,-64,6188175
13/10/2565 15:26 น.,614.1812.1.csv,1812.5,333,111,0,5446.879883,-83,-67,6191380
13/10/2565 15:27 น.,614.1830.1.csv,1830,351,117,0,5613.52832,-85,-66,6171742
13/10/2565 15:27 น.,614.2120.1.csv,2120,377,125,2,6640.552246,-78,-60,6100199
13/10/2565 15:28 น.,614.2135.1.csv,2135,333,111,0,5830.833008,-84,-73,6207966
13/10/2565 15:28 น.,614.2145.1.csv,2145,351,117,0,7053.260254,-84,-66,6213562
13/10/2565 15:25 น.,614.773.1.csv,773,411,137,0,2156.060059,-85,-67,6163900
13/10/2565 15:26 น.,614.955.1.csv,955,134,44,2,2394.890869,-79,-56,5944441
13/10/2565 15:31 น.,615.1812.1.csv,1812.5,333,111,0,5473.280762,-81,-62,6159079
13/10/2565 15:31 น.,615.1830.1.csv,1830,351,117,0,5662.703613,-77,-59,6108747
13/10/2565 15:32 น.,615.2120.1.csv,2120,377,125,2,6647.798828,-81,-59,6178079
13/10/2565 15:32 น.,615.2135.1.csv,2135,333,111,0,7269.067871,-77,-56,6042343
13/10/2565 15:32 น.,615.2145.1.csv,2145,351,117,0,7226.609863,-80,-67,6179360
13/10/2565 15:30 น.,615.773.1.csv,773,202,67,1,1642.168701,-89,-66,6136755
13/10/2565 15:30 น.,615.955.1.csv,955,134,44,2,3140.355225,-64,-48,6210918
13/10/2565 15:46 น.,619.1812.1.csv,1812.5,118,39,1,6253.592285,-88,-72,6166171
13/10/2565 15:47 น.,619.1830.1.csv,1830,254,84,2,5572.94873,-96,-75,6173412
13/10/2565 15:47 น.,619.2120.1.csv,2120,285,95,0,6655.276855,-76,-61,6199854
13/10/2565 15:47 น.,619.2135.1.csv,2135,119,39,2,6149.337891,-84,-61,6219714
13/10/2565 15:48 น.,619.2165.1.csv,2165,254,84,2,6909.817871,-95,-72,6204633
13/10/2565 15:45 น.,619.773.1.csv,773,188,62,2,2309.072021,-73,-55,6181798
13/10/2565 15:45 น.,619.945.1.csv,945,254,84,2,679.2567749,-74,-54,5777319
13/10/2565 15:45 น.,619.955.1.csv,955,67,22,1,2740.800293,-78,-52,6158793
13/10/2565 15:51 น.,620.1812.1.csv,1812.5,118,39,1,5764.918457,-86,-68,6214979
13/10/2565 15:51 น.,620.1830.1.csv,1830,254,84,2,5570.778809,-88,-63,5975609
13/10/2565 15:51 น.,620.1842.1.csv,1842.5,153,51,0,6914.145508,-93,-81,6143106
13/10/2565 15:52 น.,620.2120.1.csv,2120,285,95,0,6422.129395,-83,-65,6142186
13/10/2565 15:52 น.,620.2135.1.csv,2135,119,39,2,6719.501465,-87,-59,6147323
13/10/2565 15:54 น.,620.2165.1.csv,2165,252,84,0,6876.271973,-97,-79,6187043
13/10/2565 15:50 น.,620.773.1.csv,773,188,62,2,2413.612793,-75,-59,6173385
13/10/2565 15:50 น.,620.945.1.csv,945,254,84,2,1660.702881,-69,-54,6185854
13/10/2565 15:50 น.,620.955.1.csv,955,67,22,1,5904.886719,-71,-62,6133644
13/10/2565 15:57 น.,621.1812.1.csv,1812.5,118,39,1,6017.892578,-87,-67,6185331
13/10/2565 15:57 น.,621.1830.1.csv,1830,254,84,2,4878.86377,-82,-64,6205148
13/10/2565 15:58 น.,621.1842.1.csv,1842.5,153,51,0,5868.811035,-93,-82,6084091
13/10/2565 15:58 น.,621.2120.1.csv,2120,285,95,0,6492.26123,-71,-56,6184528
13/10/2565 15:59 น.,621.2135.1.csv,2135,119,39,2,7341.111816,-84,-65,6174633
13/10/2565 15:59 น.,621.2145.1.csv,2145,254,84,2,7360.084473,-88,-66,6196022
13/10/2565 15:59 น.,621.2165.1.csv,2165,254,84,2,6097.170898,-88,-71,6126098
13/10/2565 15:56 น.,621.773.1.csv,773,42,14,0,2270.561279,-80,-61,6218365
13/10/2565 15:57 น.,621.955.1.csv,955,67,22,1,3528.995361,-79,-59,6159777
13/10/2565 16:02 น.,622.1812.1.csv,1812.5,118,39,1,5725.157227,-86,-58,5763200
13/10/2565 16:02 น.,622.1830.1.csv,1830,254,84,2,5379.953125,-85,-68,6164960
13/10/2565 16:03 น.,622.2120.1.csv,2120,285,95,0,6601.368652,-82,-67,6192558
13/10/2565 16:03 น.,622.2135.1.csv,2135,119,39,2,5658.562012,-84,-67,6187718
13/10/2565 16:04 น.,622.2165.1.csv,2165,285,95,0,6550.626953,-94,-72,6179196
13/10/2565 16:01 น.,622.773.1.csv,773,42,14,0,2383.387695,-88,-64,5987823
13/10/2565 16:01 น.,622.945.1.csv,945,254,84,2,3158.766846,-79,-67,6210524
13/10/2565 16:02 น.,622.955.1.csv,955,67,22,1,5161.342285,-75,-60,6207850
13/10/2565 16:07 น.,623.1812.1.csv,1812.5,118,39,1,5499.419922,-78,-52,5634944
13/10/2565 16:07 น.,623.1830.1.csv,1830,254,84,2,5307.007813,-88,-73,6197217
13/10/2565 16:08 น.,623.2120.1.csv,2120,285,95,0,6939.254883,-84,-69,6186920
13/10/2565 16:08 น.,623.2135.1.csv,2135,119,39,2,6493.258301,-84,-64,6181076
13/10/2565 16:05 น.,623.773.1.csv,773,188,62,2,2303.89502,-89,-67,6197899
13/10/2565 16:06 น.,623.945.1.csv,945,254,84,2,2941.338623,-83,-65,6137176
13/10/2565 16:06 น.,623.955.1.csv,955,67,22,1,3449.53418,-82,-68,6137856
13/10/2565 16:12 น.,624.1812.1.csv,1812.5,118,39,1,5667.232422,-85,-57,6095742
13/10/2565 16:13 น.,624.1830.1.csv,1830,254,84,2,4643.22998,-95,-77,6166641
13/10/2565 16:13 น.,624.2120.1.csv,2120,285,95,0,6917.691406,-91,-72,6207400
13/10/2565 16:14 น.,624.2135.1.csv,2135,119,39,2,6620.73584,-81,-56,6185111
13/10/2565 16:15 น.,624.2165.1.csv,2165,254,84,2,5921.206543,-96,-81,6149752
13/10/2565 16:11 น.,624.773.1.csv,773,188,62,2,2043.42688,-87,-64,6203673
13/10/2565 16:12 น.,624.955.1.csv,955,67,22,1,3883.875977,-76,-59,6185685
13/10/2565 16:18 น.,625.1812.1.csv,1812.5,333,111,0,5371.643555,-96,-78,6194998
13/10/2565 16:18 น.,625.1830.1.csv,1830,351,117,0,4696.57373,-86,-68,6199730
13/10/2565 16:19 น.,625.2120.1.csv,2120,119,39,2,7467.367188,-89,-70,6196946
13/10/2565 16:19 น.,625.2135.1.csv,2135,333,111,0,6939.853027,-95,-69,6104168
13/10/2565 16:20 น.,625.2145.1.csv,2145,252,84,0,6265.090332,-93,-69,6191652
13/10/2565 16:20 น.,625.2165.1.csv,2165,252,84,0,6224.347168,-97,-75,6192198
13/10/2565 16:16 น.,625.773.1.csv,773,42,14,0,2582.469238,-84,-64,6195612
13/10/2565 16:17 น.,625.955.1.csv,955,134,44,2,4252.258301,-86,-61,6178289
13/10/2565 16:22 น.,626.1812.1.csv,1812.5,333,111,0,5980.620117,-90,-71,6191807
13/10/2565 16:23 น.,626.2120.1.csv,2120,377,125,2,6547.414063,-87,-66,6180525
13/10/2565 16:24 น.,626.2145.1.csv,2145,252,84,0,6161.043457,-93,-66,6159995
13/10/2565 16:21 น.,626.773.1.csv,773,42,14,0,2730.05127,-83,-55,6200729
13/10/2565 16:22 น.,626.955.1.csv,955,134,44,2,2022.689209,-89,-72,6203608
13/10/2565 16:37 น.,68.1812.1.csv,1812.5,333,111,0,4337.654297,-100,-78,6173600
13/10/2565 16:38 น.,68.1830.1.csv,1830,351,117,0,5999.106445,-86,-68,6216647
13/10/2565 16:39 น.,68.2120.1.csv,2120,377,125,2,6174.479004,-85,-69,6147484
13/10/2565 16:39 น.,68.2135.1.csv,2135,333,111,0,7345.180664,-91,-76,6184653
13/10/2565 16:36 น.,68.773.1.csv,773,188,62,2,2152.593262,-93,-69,6130179
13/10/2565 16:37 น.,68.955.1.csv,955,134,44,2,3793.749512,-83,-67,6194869
13/10/2565 16:43 น.,71.1812.1.csv,1812.5,118,39,1,5773.891602,-92,-74,6211872
13/10/2565 16:44 น.,71.2120.1.csv,2120,117,39,0,6037.4375,-92,-72,6191214
13/10/2565 16:44 น.,71.2135.1.csv,2135,119,39,2,6704.32959,-91,-65,6130231
13/10/2565 16:41 น.,71.773.1.csv,773,188,62,2,2386.79834,-90,-65,6168671
13/10/2565 16:42 น.,71.955.1.csv,955,134,44,2,4486.910156,-86,-64,6197128
13/10/2565 16:54 น.,76.1812.1.csv,1812.5,333,111,0,5687.466309,-64,-49,6204494
13/10/2565 16:54 น.,76.1830.1.csv,1830,351,117,0,5818.541016,-66,-50,6179978
13/10/2565 16:55 น.,76.2120.1.csv,2120,377,125,2,7388.150879,-68,-52,6184236
13/10/2565 16:55 น.,76.2135.1.csv,2135,333,111,0,7209.867188,-68,-57,6191737
13/10/2565 16:55 น.,76.2145.1.csv,2145,351,117,0,6716.53418,-63,-50,6196985
13/10/2565 16:53 น.,76.773.1.csv,773,188,62,2,2260.565918,-89,-63,6182957
13/10/2565 16:53 น.,76.955.1.csv,955,134,44,2,6662.527344,-52,-36,6171110
13/10/2565 16:31 น.,77.1812.1.csv,1812.5,333,111,0,5689.546387,-85,-65,6112455
13/10/2565 16:32 น.,77.1830.1.csv,1830,351,117,0,5605.650391,-84,-66,6194767
13/10/2565 16:32 น.,77.2120.1.csv,2120,285,95,0,5305.782227,-90,-68,6169046
13/10/2565 16:33 น.,77.2135.1.csv,2135,333,111,0,6979.474121,-91,-70,6191326
13/10/2565 16:33 น.,77.2145.1.csv,2145,351,117,0,6834.157715,-92,-72,6210263
13/10/2565 16:30 น.,77.773.1.csv,773,202,67,1,2136.116943,-84,-61,6203239
13/10/2565 16:31 น.,77.955.1.csv,955,134,44,2,2869.248779,-81,-52,6209642
13/10/2565 16:47 น.,78.1812.1.csv,1812.5,118,39,1,5206.660645,-90,-71,6135134
13/10/2565 16:48 น.,78.2120.1.csv,2120,285,95,0,6363.807129,-87,-69,6192882
13/10/2565 16:48 น.,78.2135.1.csv,2135,119,39,2,6500.541504,-91,-70,6149062
13/10/2565 16:50 น.,78.2165.1.csv,2165,252,84,0,6792.611328,-101,-78,6171530
13/10/2565 16:46 น.,78.773.1.csv,773,188,62,2,1983.495972,-83,-61,6223111
13/10/2565 16:47 น.,78.955.1.csv,955,134,44,2,3871.743408,-83,-66,6202239
13/10/2565 17:10 น.,855.1812.1.csv,1812.5,179,59,2,5182.770996,-70,-54,6166328
13/10/2565 17:11 น.,855.1830.1.csv,1830,90,30,0,5671.162109,-78,-59,6215523
13/10/2565 17:12 น.,855.2120.1.csv,2120,364,121,1,6277.191895,-69,-51,6225149
13/10/2565 17:12 น.,855.2135.1.csv,2135,179,59,2,6212.543945,-77,-59,6187113
13/10/2565 17:12 น.,855.2145.1.csv,2145,92,30,2,6316.275391,-77,-61,6185785
13/10/2565 17:13 น.,855.2165.1.csv,2165,90,30,0,6233.29541,-80,-64,6132663
13/10/2565 17:09 น.,855.773.1.csv,773,97,32,1,3024.786621,-95,-71,6232565
13/10/2565 17:10 น.,855.945.1.csv,945,39,13,0,2279.024658,-62,-48,6165697
13/10/2565 17:10 น.,855.955.1.csv,955,281,93,2,3351.154785,-67,-52,6212442
13/10/2565 17:15 น.,856.1812.1.csv,1812.5,179,59,2,5016.06543,-79,-66,6179959
13/10/2565 17:16 น.,856.1830.1.csv,1830,92,30,2,5270.062988,-80,-65,6187858
13/10/2565 17:16 น.,856.2120.1.csv,2120,364,121,1,5582.393066,-68,-51,6179726
13/10/2565 17:17 น.,856.2135.1.csv,2135,179,59,2,6115.424805,-76,-55,6132825
13/10/2565 17:17 น.,856.2145.1.csv,2145,90,30,0,6069.870605,-74,-60,6202451
13/10/2565 17:17 น.,856.2165.1.csv,2165,90,30,0,5345.416992,-75,-61,6184973
13/10/2565 17:14 น.,856.773.1.csv,773,97,32,1,2553.238037,-95,-69,6117932
13/10/2565 17:15 น.,856.945.1.csv,945,39,13,0,2166.358887,-68,-53,6192633
13/10/2565 17:15 น.,856.955.1.csv,955,281,93,2,3485.589355,-71,-56,6180220
13/10/2565 17:19 น.,857.1812.1.csv,1812.5,179,59,2,4231.725586,-88,-68,6215713
13/10/2565 17:20 น.,857.1830.1.csv,1830,90,30,0,962.3843994,-89,-69,6193878
13/10/2565 17:21 น.,857.2120.1.csv,2120,361,120,1,6543.337402,-79,-64,6193731
13/10/2565 17:21 น.,857.2135.1.csv,2135,179,59,2,6249.654785,-86,-70,6223684
13/10/2565 17:21 น.,857.2145.1.csv,2145,90,30,0,4393.847656,-87,-71,6164266
13/10/2565 17:22 น.,857.2165.1.csv,2165,252,84,0,7592.11377,-91,-75,6111910
13/10/2565 17:18 น.,857.773.1.csv,773,97,32,1,1790.355225,-98,-78,6108744
13/10/2565 17:19 น.,857.945.1.csv,945,39,13,0,3131.322021,-75,-63,6195206
13/10/2565 17:19 น.,857.955.1.csv,955,281,93,2,2984.606689,-79,-60,6191635
13/10/2565 17:25 น.,858.1812.1.csv,1812.5,179,59,2,5135.243652,-89,-72,6211154
13/10/2565 17:25 น.,858.1830.1.csv,1830,92,30,2,4828.37207,-83,-65,6204558
13/10/2565 17:26 น.,858.2120.1.csv,2120,364,121,1,5652.418945,-66,-53,6172433
13/10/2565 17:26 น.,858.2135.1.csv,2135,178,59,1,5964.200195,-76,-66,6187605
13/10/2565 17:27 น.,858.2145.1.csv,2145,92,30,2,6102.138184,-88,-74,6190239
13/10/2565 17:27 น.,858.2165.1.csv,2165,92,30,2,5924.271973,-87,-72,6176599
13/10/2565 17:24 น.,858.773.1.csv,773,350,116,2,1817.644165,-82,-66,6200505
13/10/2565 17:24 น.,858.945.1.csv,945,40,13,1,1846.577881,-74,-57,6193154
13/10/2565 17:25 น.,858.955.1.csv,955,444,148,0,3986.62207,-75,-62,6062883
